a_len,avg_ctx_len_tokens,best_context_len,best_context_share,content_precision_token,content_term_support_rate,content_unsupported_mass,date_cov,entity_match.by_type.DATE,entity_match.by_type.MONEY,entity_match.by_type.NUMBER,entity_match.by_type.QUANTITY,entity_match.overall,entity_match.unsupported__len,hallucination_risk_score,head_noun_support_rate,inference_likely_bool,inference_score,mean_sentence_precision,min_sentence_precision,money_cov,num_contexts,number_cov,numeric_match,p90_sentence_precision,per_sentence__len,per_sentence__max,per_sentence__mean,per_sentence__min,percent_cov,precision_token,q_len,qa_len_ratio,qr_alignment.answer_covers_question,qr_alignment.cosine_tfidf,quantity_cov,recall_context,supported_entities.by_type.DATE,supported_entities.by_type.MONEY,supported_entities.by_type.NUMBER,supported_entities.by_type.QUANTITY,supported_entities.count,supported_entities.items__len,supported_terms__len,supported_terms_per_sentence__len,supported_topk_impact,unsupported_entity_count,unsupported_entity_mass,unsupported_mass,unsupported_numbers__len,unsupported_numeric_count,unsupported_numeric_rate,unsupported_term_count,unsupported_term_rate,unsupported_terms__len,unsupported_terms_per_sentence__len,unsupported_to_supported_ratio,unsupported_topk_count,unsupported_topk_impact,unsupported_topk_terms__len,y,q,a
4.000000,13.000000,9.000000,0.233900,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,1.000000,0.627100,0.543200,0.000000,0.233900,1.000000,0.000000,1.000000,0.000000,2.000000,2.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"When was the last product launch?","The last product was launched in March 2023."
3.000000,12.000000,10.000000,0.085700,0.646900,0.750000,0.353100,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.432900,1.000000,0.000000,0.000000,0.567100,0.567100,1.000000,2.000000,1.000000,1.000000,0.567100,1.000000,0.567100,0.567100,0.567100,0.000000,0.567100,5.000000,0.600000,0.127300,0.105500,0.000000,0.151000,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.432900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,0,"What is the projected revenue for next quarter?","Revenue is expected to be $2 billion."
3.000000,13.000000,9.000000,0.109800,0.483900,0.500000,0.516100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.412100,1.000000,0.000000,0.000000,0.587900,0.587900,0.000000,2.000000,0.000000,1.000000,0.587900,1.000000,0.587900,0.587900,0.587900,0.000000,0.587900,4.000000,0.750000,0.186300,0.164300,0.000000,0.186700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.510800,1.000000,1.000000,0.412100,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,0,"What is the length of the warranty period?","The warranty lasts for 2 years."
4.000000,14.500000,9.000000,0.065200,0.610200,0.750000,0.389800,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.604200,0.000000,0.000000,0.000000,0.395800,0.395800,0.000000,2.000000,0.000000,1.000000,0.395800,1.000000,0.395800,0.395800,0.395800,0.000000,0.395800,5.000000,0.800000,0.139600,0.093600,0.000000,0.164800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.510800,0.000000,0.000000,0.604200,0.000000,0.000000,0.000000,2.000000,0.500000,2.000000,1.000000,1.526400,2.000000,3.832600,2.000000,0,"What is the new policy on remote work?","Employees can work remotely full-time."
3.000000,16.000000,10.000000,0.039500,0.698800,0.800000,0.301200,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.439300,0.500000,0.000000,0.000000,0.560700,0.560700,0.000000,2.000000,1.000000,1.000000,0.560700,1.000000,0.560700,0.560700,0.560700,0.000000,0.560700,5.000000,0.600000,0.314000,0.326300,0.000000,0.070400,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.223100,0.000000,0.000000,0.439300,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,1,"What is the expected market expansion percentage for 2024?","The market is expected to expand by 15%."
4.000000,15.500000,11.000000,0.148900,0.758100,0.800000,0.241900,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.288100,1.000000,0.000000,0.000000,0.711900,0.711900,0.000000,2.000000,1.000000,1.000000,0.711900,1.000000,0.711900,0.711900,0.711900,0.000000,0.711900,8.000000,0.500000,0.298600,0.398500,0.000000,0.209200,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.510800,0.000000,0.000000,0.288100,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What was the total number of active users reported last quarter?","The total active users were 2 million."
2.000000,17.000000,11.000000,0.000000,0.439100,0.600000,0.560900,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.285700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.000000,1.000000,3832600.000000,2.000000,3.832600,2.000000,1,"What is the company's plan for reducing carbon emissions?","They aim for a 30% reduction by 2030."
4.000000,12.500000,8.000000,0.426300,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.800000,0.489100,0.501400,0.000000,0.426300,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"When is the next board meeting scheduled?","The next board meeting is on March 15, 2024."
4.000000,13.000000,11.000000,0.136800,0.782800,0.833300,0.217200,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.291700,0.500000,0.000000,0.000000,0.708300,0.708300,0.000000,2.000000,1.000000,1.000000,0.708300,1.000000,0.708300,0.708300,0.708300,0.000000,0.708300,7.000000,0.571400,0.474000,0.617000,0.000000,0.193100,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.223100,0.000000,0.000000,0.291700,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,1,"What is the projected decrease in operating expenses for next year?","Operating expenses are projected to decrease by 5%."
3.000000,13.500000,10.000000,0.217900,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.288300,0.302100,1.000000,0.217900,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the weight limit for the new product?","The weight limit is 200 kg."
4.000000,13.000000,8.000000,0.392700,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.800000,0.473500,0.473300,0.000000,0.392700,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"When was the product launch event held?","The product launch event was on September 20, 2023."
6.000000,15.000000,12.000000,0.418400,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,1.200000,0.501400,0.384500,0.000000,0.418400,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the new pricing model for the service?","The new pricing model starts at $15 per month."
6.000000,14.500000,14.000000,0.135200,0.639800,0.666700,0.360200,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.425200,0.666700,0.000000,0.000000,0.574800,0.574800,0.000000,2.000000,0.000000,1.000000,0.574800,1.000000,0.574800,0.574800,0.574800,0.000000,0.574800,7.000000,0.857100,0.106300,0.090500,0.000000,0.235200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,2.733900,0.000000,0.000000,0.425200,0.000000,0.000000,0.000000,2.000000,0.333300,2.000000,1.000000,1.401900,2.000000,3.832600,2.000000,1,"What are the new features included in the latest software update?","The update includes a dark mode and enhanced security."
4.000000,12.000000,11.000000,0.008700,0.761800,0.750000,0.238200,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.842400,0.000000,0.000000,0.000000,0.157600,0.157600,0.000000,2.000000,0.000000,1.000000,0.157600,1.000000,0.157600,0.157600,0.157600,0.000000,0.157600,6.000000,0.666700,0.280200,0.271000,0.000000,0.055500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.842400,0.000000,0.000000,0.000000,3.000000,0.750000,3.000000,1.000000,5.343400,3.000000,5.343400,3.000000,1,"What is the standard warranty period for the new product?","The warranty period is two years."
3.000000,13.000000,10.000000,0.229600,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.517100,0.655600,0.000000,0.229600,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What was the reported profit margin for Q2?","Profit margin was reported at 30%."
4.000000,15.000000,14.000000,0.160900,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.666700,0.374800,0.411400,0.000000,0.160900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the company's stance on remote work?","Remote work is not allowed in the company."
3.000000,15.500000,13.000000,0.186600,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.331300,0.388800,0.000000,0.186600,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the sales target for next quarter?","The sales target is $10 million."
5.000000,14.500000,13.000000,0.271400,0.874700,0.833300,0.125300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,0.714300,0.239000,0.241400,0.000000,0.271400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"How many new hires are expected this year?","The company plans to hire 500 new employees."
2.000000,12.000000,8.000000,0.053500,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.500000,0.000000,0.000000,0.500000,0.500000,0.000000,2.000000,0.000000,1.000000,0.500000,1.000000,0.500000,0.500000,0.500000,0.000000,0.500000,4.000000,0.500000,0.234300,0.329400,0.000000,0.107000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.510800,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,0,"What is the deadline for project submissions?","The deadline is December 31, 2023."
3.000000,13.500000,10.000000,0.018200,0.763200,0.750000,0.236800,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.737000,1.000000,0.000000,0.000000,0.263000,0.263000,0.000000,2.000000,1.000000,1.000000,0.263000,1.000000,0.263000,0.263000,0.263000,0.000000,0.263000,7.000000,0.428600,0.237600,0.314600,0.000000,0.069300,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.223100,0.000000,0.000000,0.737000,0.000000,0.000000,0.000000,2.000000,0.666700,2.000000,1.000000,2.802000,2.000000,3.427100,2.000000,0,"What is the expected return on investment (ROI) for the new initiative?","The expected ROI is around 20%."
3.000000,13.500000,7.000000,0.074800,0.644100,0.666700,0.355900,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.355900,1.000000,0.000000,0.000000,0.644100,0.644100,0.000000,2.000000,0.000000,1.000000,0.644100,1.000000,0.644100,0.644100,0.644100,0.000000,0.644100,7.000000,0.428600,0.237600,0.348800,0.000000,0.116100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.355900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,0,"What is the target customer demographic for the new marketing campaign?","The campaign targets millennials."
1.000000,144.000000,90.000000,0.010900,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.166700,0.000000,0.000000,0.000000,0.010900,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the expected launch date for the new product?","March 15, 2024."
0.000000,147.000000,95.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the company's target net profit margin for the next fiscal year?","15%."
1.000000,145.500000,96.000000,0.010300,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,0.142900,0.000000,0.000000,1.000000,0.010300,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the average time to resolve customer support tickets?","48 hours."
1.000000,142.500000,88.000000,0.009100,0.550200,0.500000,0.449800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.000000,0.000000,0.000000,0.009100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the maximum allowable weight for the shipment?","100 kg."
2.000000,145.000000,88.000000,0.018700,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.121100,0.146000,0.000000,0.018700,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the new software version number?","Version 2.1."
2.000000,171.500000,113.000000,0.002300,0.725800,0.800000,0.274200,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.601700,0.500000,1.000000,0.637100,0.398300,0.398300,0.000000,2.000000,1.000000,1.000000,0.398300,1.000000,0.398300,0.398300,0.398300,0.000000,0.398300,4.000000,0.500000,0.422800,0.596100,0.000000,0.005800,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.601700,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1.000000,1.510800,1.000000,1.510800,1.000000,1,"What is the expected 2024 revenue growth?","They expect 15% growth for 2024."
2.000000,168.000000,113.000000,0.011600,0.750000,0.750000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.272400,0.414700,0.000000,0.011600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the current market share reported?","Their market share is 30%."
5.000000,169.000000,113.000000,0.038800,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,1.000000,0.489100,0.433600,0.000000,0.038800,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"When did the merger agreement take effect?","The merger agreement took effect on March 1, 2023."
3.000000,166.000000,115.000000,0.021100,0.788800,0.750000,0.211200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.750000,0.393500,0.392800,0.000000,0.021100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What were the total expenses for Q3?","Total expenses were $4 million."
2.000000,165.500000,111.000000,0.008900,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.500000,0.198500,0.246700,0.000000,0.008900,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the deadline for the project submission?","The deadline is April 30, 2024."
3.000000,166.500000,114.000000,0.006100,0.507100,0.600000,0.492900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.489300,1.000000,0.000000,0.000000,0.510700,0.510700,0.000000,2.000000,0.000000,0.000000,0.510700,1.000000,0.510700,0.510700,0.510700,0.000000,0.510700,5.000000,0.600000,0.300700,0.273200,0.000000,0.011900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.489300,1.000000,1.000000,1.000000,1.000000,0.333300,1.000000,1.000000,1.916300,1.000000,1.916300,1.000000,0,"What is the interest rate for the new loan?","The interest rate is set at 7%."
4.000000,169.500000,114.000000,0.028400,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.800000,0.501400,0.505300,0.000000,0.028400,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the new product launch date?","The new product will launch on June 15, 2024."
5.000000,168.500000,113.000000,0.016400,0.755500,0.800000,0.244500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.225800,1.000000,0.000000,0.000000,0.774200,0.774200,0.000000,2.000000,0.000000,1.000000,0.774200,1.000000,0.774200,0.774200,0.774200,0.000000,0.774200,5.000000,1.000000,0.535900,0.523100,0.000000,0.021200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,1.510800,0.000000,0.000000,0.225800,0.000000,0.000000,0.000000,1.000000,0.200000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What is the target market for the new service?","The new service targets small businesses."
3.000000,169.000000,113.000000,0.020400,0.778300,0.750000,0.221700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.283500,0.293500,0.000000,0.020400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the maximum allowable budget for the project?","The maximum budget is $1 million."
4.000000,166.500000,114.000000,0.005700,0.342900,0.500000,0.657100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.604200,1.000000,0.000000,0.000000,0.395800,0.395800,0.000000,2.000000,0.000000,1.000000,0.395800,1.000000,0.395800,0.395800,0.395800,0.000000,0.395800,6.000000,0.666700,0.102300,0.075300,0.000000,0.014400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.510800,0.000000,0.000000,0.604200,0.000000,0.000000,0.000000,2.000000,0.500000,2.000000,1.000000,1.526400,2.000000,3.832600,2.000000,1,"What kind of training is provided for new employees?","Comprehensive onboarding training is offered."
3.000000,174.000000,118.000000,0.018900,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.501400,0.633500,0.000000,0.018900,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What was the net profit margin for Q2?","Net profit margin was 30%."
2.000000,172.500000,113.000000,0.014100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.500000,0.186300,0.259300,0.000000,0.014100,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the total number of employees?","The company has 2,500 employees."
2.000000,165.000000,110.000000,0.016300,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.151400,0.210200,0.000000,0.016300,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"When is the annual shareholder meeting scheduled?","The meeting is on March 15, 2024."
3.000000,165.000000,111.000000,0.009300,0.699100,0.750000,0.300900,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.375700,0.500000,0.000000,0.000000,0.624300,0.624300,0.000000,2.000000,0.000000,1.000000,0.624300,1.000000,0.624300,0.624300,0.624300,0.000000,0.624300,4.000000,0.750000,0.422800,0.457800,1.000000,0.014800,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.375700,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What is the warranty period for the product?","The warranty period is 3 years."
